CustomerID,Recency,Frequency,Monetary,num_meses_activo,frecuencia_mensual,dias_entre_compras,ticket_promedio,gasto_mensual,num_productos_unicos,diversidad_producto,cantidad_total_comprada,cantidad_promedio_por_compra,num_cancelaciones,tasa_cancelacion,valor_devuelto,ratio_devolucion_monetario,compras_fin_semana,ratio_fin_semana,pais_France,pais_Germany,pais_Otros,pais_United Kingdom,dia_Friday,dia_Monday,dia_Sunday,dia_Thursday,dia_Tuesday,dia_Unknown,dia_Wednesday
12364.0,-0.3308270676691729,0.6666666666666666,0.5390080605886823,0.6666666666666666,0.0,0.07173601147776189,0.13575538458146874,-0.021440947155645384,0.6545454545454545,0.203125,1.6762917933130699,1.3002481389578167,0.0,0.0,0.0,0.0,1.0,2.5,0,0,1,0,1,0,0,0,0,0,0
12365.0,1.7969924812030076,-0.3333333333333333,-0.24912726263136575,-0.3333333333333333,0.0,-0.4261119081779053,0.24188179272943724,0.06544181345654056,-0.21818181818181817,0.4375,-0.24772036474164133,0.14143920595533507,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0
12367.0,-0.3609022556390977,-0.3333333333333333,-0.4036848405405282,-0.3333333333333333,0.0,-0.4261119081779053,-0.506734860342585,-0.547429974010973,-0.41818181818181815,-0.25,-0.24924012158054712,0.13523573200992564,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0
12370.0,-0.007518796992481203,0.6666666666666666,2.509669520415455,0.3333333333333333,1.6500000000000008,1.0516499282639884,2.5220343466854787,2.9402613341033788,1.981818181818182,1.34375,2.548632218844985,2.1898263027295286,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0
12371.0,0.06015037593984962,-0.3333333333333333,0.8498345553932211,-0.3333333333333333,0.0,-0.4261119081779053,5.564824408632967,4.423187987294254,0.5272727272727272,3.0,0.3738601823708207,2.678660049627792,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0
12372.0,0.15037593984962405,0.3333333333333333,0.5476921956570221,0.3333333333333333,0.0,1.1807747489239597,0.5857454641652522,0.34695350851862544,0.0,-0.1875,0.6869300911854104,0.6978908188585609,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1
12373.0,1.9473684210526316,-0.3333333333333333,-0.24556804165471913,-0.3333333333333333,0.0,-0.4261119081779053,0.25912127157690545,0.07955529887380891,-0.36363636363636365,-0.0625,-0.2127659574468085,0.28411910669975193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0
12374.0,-0.20300751879699247,-0.3333333333333333,0.018351379767057606,-0.3333333333333333,0.0,-0.4261119081779053,1.537444059875223,1.1260828761189718,-0.01818181818181818,1.125,0.004559270516717325,1.1712158808933004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0
12375.0,-0.3684210526315789,0.0,-0.19741387550008874,0.0,0.0,0.8220946915351506,-0.339851414210445,-0.4108071036673404,-0.36363636363636365,-0.46875,-0.24316109422492402,-0.3858560794044665,1.0,2.5,0.19715639810426538,0.7534246575342465,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
12377.0,1.9774436090225564,0.0,0.8681859351602785,0.0,0.0,0.133428981348637,2.240823614999669,1.7019203003176433,0.6909090909090909,1.34375,0.9209726443768997,1.990074441687345,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0
12379.0,0.22556390977443608,0.0,0.16646412787707487,0.0,0.0,0.8364418938307029,0.5413901809924826,0.3106410626624314,0.09090909090909091,0.3125,0.10030395136778116,0.3151364764267991,1.0,2.5,0.1848341232227488,0.3424657534246575,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1
12380.0,-0.22556390977443608,0.6666666666666666,1.6023230516451157,0.6666666666666666,0.0,0.3586800573888092,1.4233372280152554,1.0326667629223216,0.7818181818181819,0.3125,1.1762917933130699,0.7897022332506205,1.0,1.25,0.4028436018957346,0.2465753424657534,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
12381.0,-0.3533834586466165,0.3333333333333333,0.801452817564892,0.3333333333333333,0.0,0.3988522238163558,0.9954366085403762,0.6823563384348831,0.6545454545454545,0.5625,0.7006079027355623,0.7165012406947892,1.0,1.6664999999999999,3.919431279620853,3.8356164383561646,1.0,3.3329999999999997,0,0,1,0,1,0,0,0,0,0,0
12383.0,1.0,1.0,0.9335445198465258,1.0,0.0,0.1736011477761836,0.2563876457750051,0.07731735489460011,0.9090909090909091,0.1625000000000001,1.7598784194528876,0.9218362282878414,1.0,1.0,1.066350710900474,0.9452054794520548,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1
12384.0,-0.17293233082706766,0.0,-0.15392948008975427,0.0,0.0,0.8938307030129125,-0.23451863935980247,-0.3245740687265377,-0.14545454545454545,-0.09375,-0.3252279635258359,-0.5533498759305211,1.0,2.5,1.811374407582938,6.1506849315068495,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1
12386.0,2.1503759398496243,0.0,-0.17520288014710234,0.0,0.0,-0.010043041606886646,-0.2860607129472454,-0.3667701414958129,-0.41818181818181815,-0.5625,0.02735562310030395,0.16625310173697277,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1
12388.0,-0.2706766917293233,1.3333333333333333,1.9901506979623231,1.3333333333333333,0.0,0.4662840746054519,0.8712770882476136,0.5807103667340455,0.43636363636363634,-0.28125,1.7112462006079028,0.5800248138957816,0.0,0.0,0.0,0.0,1.0,1.6669999999999998,0,0,1,0,0,0,0,1,0,0,0
12390.0,0.21052631578947367,-0.3333333333333333,-0.08914437602122789,-0.3333333333333333,0.0,-0.4261119081779053,1.0167765260906947,0.6998267398209644,-0.03636363636363636,1.0625,0.02127659574468085,1.239454094292804,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1
12391.0,-0.22556390977443608,-0.3333333333333333,-0.14465365866979807,-0.3333333333333333,0.0,-0.4261119081779053,0.7479112012521769,0.4797141207045913,1.0727272727272728,4.0868750000000205,-0.06534954407294832,0.8858560794044666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
12393.0,0.15037593984962405,0.6666666666666666,0.8995726203967939,0.3333333333333333,1.6500000000000008,0.8177905308464849,0.5723859703269328,0.8120488016170948,0.2545454545454545,-0.140625,0.729483282674772,0.3337468982630274,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1
12394.0,0.09022556390977443,0.0,0.22461324194054916,0.0,0.0,1.7690100430416067,0.6822160005290889,0.4259312734623159,-0.14545454545454545,-0.09375,0.303951367781155,0.7307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
12395.0,-0.2706766917293233,3.3333333333333335,1.8761554951732047,2.0,2.5000000000000004,0.03156384505021519,-0.19638015034941905,0.10601357204735778,1.0363636363636364,-0.40625,2.67629179331307,0.15260545905707212,3.0,1.25,1.9289099526066351,1.0547945205479452,1.0,0.833,0,0,1,0,1,0,0,0,0,0,0
12397.0,-0.12030075187969924,0.0,1.4463818379598656,0.0,0.0,0.9942611190817789,3.641101386653734,2.8482890557320246,1.3818181818181818,2.53125,1.3890577507598785,2.945409429280397,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1
12398.0,-0.045112781954887216,-0.3333333333333333,0.7658150934636864,-0.3333333333333333,0.0,-0.4261119081779053,5.1578668900597435,4.090023101357205,0.9272727272727272,4.0868750000000205,1.6003039513677813,4.922425558312656,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0
12399.0,0.5037593984962406,0.6666666666666666,0.39987073928933925,0.6666666666666666,0.0,0.2525107604017216,-0.032715328145322894,-0.15936326884204438,0.23636363636363636,-0.15625,1.2720364741641337,0.8870967741935485,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0
12401.0,1.887218045112782,-0.3333333333333333,-0.47796423483576156,-0.3333333333333333,0.0,-0.4261119081779053,-0.8665152884636581,-0.8419722783713542,-0.5272727272727272,-0.625,-0.49544072948328266,-0.8697270471464019,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1
12402.0,2.037593984962406,-0.3333333333333333,-0.3629950252832129,-0.3333333333333333,0.0,-0.4261119081779053,-0.3096492581733206,-0.3860814322841467,-0.41818181818181815,-0.25,-0.3708206686930091,-0.36104218362282875,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0
12403.0,-0.015037593984962405,-0.3333333333333333,-0.1844878044340065,-0.3333333333333333,0.0,-0.4261119081779053,0.5549701285245034,0.3217585908172104,-0.5272727272727272,-0.625,-0.3677811550151976,-0.3486352357320099,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
12405.0,0.7293233082706767,-0.3333333333333333,0.7246064147903383,-0.3333333333333333,0.0,-0.4261119081779053,4.95826811578228,3.9266170950043318,0.36363636363636365,2.4375,0.7796352583586627,4.33498759305211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0
12407.0,-0.015037593984962405,1.0,0.7865878358388975,0.6666666666666666,1.2500000000000002,0.3414634146341463,0.11406274112122751,0.22401097314467225,0.41818181818181815,-0.17500000000000004,1.3905775075987843,0.620347394540943,0.0,0.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1
12408.0,-0.14285714285714285,1.0,1.8196448971603605,0.6666666666666666,1.2500000000000002,0.3888091822094691,1.1147902383104427,1.2481230147271152,0.8545454545454545,0.125,1.6033434650455927,0.794044665012407,3.0,2.9999999999999996,2.9364928909952606,1.63013698630137,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
12410.0,1.8721804511278195,0.0,-0.0555638998502578,-0.3333333333333333,5.000000000000001,-0.4261119081779053,0.003703622054187658,0.8329844065838868,-0.14545454545454545,-0.09375,-0.196048632218845,-0.2897022332506203,1.0,2.5,1.1611374407582937,3.150684931506849,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
12412.0,0.17293233082706766,0.3333333333333333,0.49930135496174527,0.3333333333333333,0.0,0.24820659971305595,0.5076166751173915,0.2829916257580132,0.16363636363636364,0.0,0.7416413373860182,0.772332506203474,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0
12413.0,0.11278195488721804,0.3333333333333333,0.06784366736303596,0.3333333333333333,0.0,1.5107604017216643,-0.188972906241044,-0.28728703436326886,-0.09090909090909091,-0.291875,-0.08206686930091185,-0.3486352357320099,1.0,1.6664999999999999,0.9431279620853079,2.041095890410959,1.0,3.3329999999999997,1,0,0,0,0,0,0,1,0,0,0
12414.0,1.2406015037593985,0.3333333333333333,-0.13832716614097607,0.3333333333333333,0.0,0.24103299856527977,-0.5218579837305173,-0.5598108576378862,-0.32727272727272727,-0.5625,-0.05927051671732523,-0.3176178660049627,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1
12417.0,-0.3684210526315789,2.3333333333333335,2.3384627988585005,2.0,0.6000000000000006,0.20803443328550936,0.37763717731090596,0.33515015882183086,2.2545454545454544,0.21500000000000008,1.8100303951367782,0.12096774193548387,3.0,1.6664999999999999,5.981042654028435,2.726027397260274,1.0,1.111,0,0,1,0,0,0,0,1,0,0,0
12418.0,0.45864661654135336,-0.3333333333333333,0.06755237562070177,-0.3333333333333333,0.0,-0.4261119081779053,1.775754502766694,1.321181056887092,0.01818181818181818,1.25,0.10790273556231003,1.5930521091811416,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
12420.0,0.09022556390977443,-0.3333333333333333,-0.0021664823336109665,-0.3333333333333333,0.0,-0.4261119081779053,1.438063534754525,1.044722783713543,-0.07272727272727272,0.9375,0.013677811550151976,1.208436724565757,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
12421.0,-0.2706766917293233,0.6666666666666666,0.04066250665647141,0.6666666666666666,0.0,1.0229555236728838,-0.46767046581865473,-0.5154490326306671,-0.03636363636363636,-0.390625,0.21580547112462006,-0.19044665012406942,0.0,0.0,0.0,0.0,1.0,2.5,0,0,1,0,0,0,1,0,0,0,0
12422.0,0.3308270676691729,0.3333333333333333,0.08118847030872367,0.3333333333333333,0.0,1.2166427546628407,-0.16745662573576414,-0.26967224949465785,0.09090909090909091,-0.083125,0.04711246200607903,-0.17307692307692304,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
12423.0,-0.38345864661654133,2.0,0.9389971371483448,2.0,0.0,0.29555236728837875,-0.27596393377571027,-0.3585041871209933,1.1454545454545455,-0.125,1.5015197568389058,0.09491315136476434,1.0,0.625,0.9668246445497629,0.863013698630137,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0
12424.0,0.8345864661654135,0.0,1.038773661764773,-0.3333333333333333,5.000000000000001,-0.4261119081779053,2.653953836996539,5.1723938781403405,-0.05454545454545454,0.0625,0.5775075987841946,1.2890818858560795,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0
12425.0,0.19548872180451127,-0.3333333333333333,0.16642771640928314,-0.3333333333333333,0.0,-0.4261119081779053,2.2546681069641323,1.7132544036962172,0.05454545454545454,1.375,0.24316109422492402,2.145161290322581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0
12426.0,1.0751879699248121,-0.3333333333333333,-0.07995958327075114,-0.3333333333333333,0.0,-0.4261119081779053,1.0612640814796852,0.7362474732890556,-0.07272727272727272,0.9375,-0.12462006079027356,0.6439205955334989,0.0,0.0,0.0,0.0,1.0,10.0,0,1,0,0,0,0,1,0,0,0,0
12427.0,-0.3007518796992481,0.3333333333333333,0.06385661163983594,0.3333333333333333,0.0,2.077474892395983,-0.19541015409713186,-0.2925570314755992,-0.14545454545454545,-0.354375,0.03343465045592705,-0.19168734491315131,2.0,3.3334999999999995,7.786729857819905,16.931506849315067,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0
12428.0,-0.19548872180451127,2.0,5.281929443678286,1.0,3.0000000000000013,0.10043041606886662,2.3534754524812063,3.52588073924343,4.054545454545455,1.125,4.822188449848024,1.7890818858560797,3.0,1.875,3.721327014218009,0.8356164383561644,1.0,1.25,0,0,1,0,0,0,0,0,1,0,0
12429.0,-0.3233082706766917,0.6666666666666666,2.5273472880283645,0.6666666666666666,0.0,1.2769010043041606,2.543462445713278,1.9496823563384351,0.8727272727272727,0.390625,1.8267477203647415,1.4534739454094294,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0
12430.0,-0.06766917293233082,-0.3333333333333333,-0.34406106203148684,-0.3333333333333333,0.0,-0.4261119081779053,-0.21794052159343918,-0.3110020213687554,-0.41818181818181815,-0.25,-0.3343465045592705,-0.21215880893300243,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0
12431.0,-0.12030075187969924,4.333333333333333,4.598167592883378,2.0,4.4,-0.08034433285509322,0.4874231167743216,1.455205024545192,2.3454545454545452,-0.19999999999999996,3.2598784194528876,0.09429280397022344,3.0,1.0,6.735545023696682,1.726027397260274,2.0,1.333,0,0,1,0,0,0,0,1,0,0,0
12432.0,-0.06766917293233082,0.6666666666666666,3.2512254734628674,0.0,5.000000000000001,0.1908177905308465,3.420030422609731,6.426689286745597,1.3272727272727274,0.78125,2.2249240121580547,1.859801488833747,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0
12434.0,0.24812030075187969,0.0,0.19277141335663664,0.0,0.0,2.0846484935437593,0.6051012984722559,0.36279959572624887,0.23636363636363636,0.5625,0.08814589665653495,0.29032258064516137,2.0,5.0,3.881516587677725,6.9589041095890405,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
12436.0,0.3609022556390977,-0.3333333333333333,-0.15052500785122275,-0.3333333333333333,0.0,-0.4261119081779053,0.7194726747646657,0.45643228414669357,-0.32727272727272727,0.0625,-0.19300911854103345,0.36476426799007455,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0
12437.0,-0.37593984962406013,5.333333333333333,3.5073710465110985,2.6666666666666665,4.000000000000001,-0.14777618364418937,-0.08267013513811411,0.5132110886514583,1.5272727272727273,-0.46875,3.8875379939209727,0.0657568238213401,1.0,0.27799999999999997,5.189573459715639,1.6849315068493151,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1
12438.0,-0.2857142857142857,0.0,1.7044936302688531,0.0,0.0,1.3672883787661405,4.2661757897753585,3.3600202136875543,0.9090909090909091,1.71875,1.2659574468085106,2.694168734491315,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
12441.0,2.3684210526315788,-0.3333333333333333,-0.3994520074097337,-0.3333333333333333,0.0,-0.4261119081779053,-0.48623266682833255,-0.5306453941669073,-0.41818181818181815,-0.25,-0.3282674772036474,-0.1873449131513647,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1
12442.0,-0.3684210526315789,-0.3333333333333333,-0.40991120153292276,-0.3333333333333333,0.0,-0.4261119081779053,-0.536892925640969,-0.5721195495235345,-0.4,-0.1875,-0.23556231003039513,0.1910669975186105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0
12444.0,-0.23308270676691728,1.0,3.0262390139774524,1.0,0.0,0.1076040172166428,2.283635722316528,1.7369693907017034,1.8909090909090909,0.8374999999999999,1.2066869300911853,0.47022332506203485,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0
12445.0,-0.22556390977443608,-0.3333333333333333,-0.47059091260792585,-0.3333333333333333,0.0,-0.4261119081779053,-0.8308017900839927,-0.8127346231591105,-0.5454545454545454,-0.6875,-0.4194528875379939,-0.5595533498759305,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0
12446.0,0.045112781954887216,-0.3333333333333333,0.3673370928173828,-0.3333333333333333,0.0,-0.4261119081779053,3.227794801701902,2.5099263644239094,0.43636363636363634,2.6875,0.022796352583586626,1.2456575682382136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0
12447.0,1.4360902255639099,-0.3333333333333333,-0.1482674968481323,-0.3333333333333333,0.0,-0.4261119081779053,0.7304071779722671,0.4653840600635287,-0.14545454545454545,0.6875,-0.22644376899696048,0.2282878411910671,0.0,0.0,0.0,0.0,1.0,10.0,0,0,1,0,0,0,1,0,0,0,0
12448.0,-0.06015037593984962,-0.3333333333333333,-0.25594530997537673,-0.3333333333333333,0.0,-0.4261119081779053,0.20885782941293182,0.03840600635287318,-0.21818181818181817,0.4375,-0.1458966565349544,0.5570719602977668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1
12449.0,-0.22556390977443608,0.6666666666666666,2.732607834837582,0.6666666666666666,0.0,0.3586800573888092,2.7920019399925047,2.1531547790932715,1.5272727272727273,0.953125,1.803951367781155,1.4305210918114146,0.0,0.0,0.0,0.0,1.0,2.5,0,0,1,0,0,0,0,1,0,0,0
12450.0,0.7819548872180451,0.0,-0.3609195716190814,0.0,0.0,-0.18220946915351505,-0.7358303388373272,-0.7349841178169217,-0.4727272727272727,-0.65625,-0.3161094224924012,-0.5347394540942928,0.0,0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0,1,0,0,0,0
12452.0,-0.2631578947368421,-0.3333333333333333,-0.22374846958049438,-0.3333333333333333,0.0,-0.4261119081779053,0.36480677233747055,0.16607710077967075,-0.23636363636363636,0.375,-0.23556231003039513,0.1910669975186105,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1
12453.0,0.6165413533834586,-0.3333333333333333,0.10260751623723893,-0.3333333333333333,0.0,-0.4261119081779053,1.9455479376556957,1.460186254692463,0.18181818181818182,1.8125,0.20820668693009117,2.002481389578164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0
12455.0,0.15789473684210525,1.0,1.5047858322978822,1.0,0.0,0.3744619799139167,0.8097705077048567,0.5303566272018481,0.9272727272727272,0.17500000000000004,2.4012158054711246,1.4454094292803972,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1
12456.0,-0.06015037593984962,0.3333333333333333,1.80843926794744,0.3333333333333333,0.0,1.0803443328550932,2.621282599589956,2.01339156800462,1.290909090909091,1.291875,1.9483282674772036,2.413771712158809,1.0,1.6664999999999999,2.5734597156398102,1.4383561643835616,1.0,3.3329999999999997,0,0,1,0,0,0,0,0,0,0,1
12458.0,0.14285714285714285,0.0,0.17571264069618722,0.0,0.0,2.629842180774749,0.563788276272569,0.32897776494369035,0.01818181818181818,0.1875,0.25227963525835867,0.6253101736972706,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0
12461.0,0.7744360902255639,-0.3333333333333333,0.029593420447770014,-0.3333333333333333,0.0,-0.4261119081779053,1.5918961222195278,1.1706612763499855,0.01818181818181818,1.25,-0.08206686930091185,0.8176178660049629,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
12462.0,-0.37593984962406013,0.0,0.31242859938737705,0.0,0.0,3.648493543758967,0.8949097242124293,0.6000577533930118,0.3090909090909091,0.6875,0.29027355623100304,0.7028535980148884,2.0,5.0,6.2161137440758285,9.575342465753424,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1
12463.0,-0.045112781954887216,0.6666666666666666,0.5520069545903482,0.6666666666666666,0.0,0.4734576757532281,0.15153986905050595,-0.008518625469246368,0.5636363636363636,0.125,0.6565349544072948,0.25930521091811426,2.0,2.5,3.3317535545023693,4.013698630136986,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0
