CustomerID,PC1,PC2,Cluster_HDBSCAN,Cluster_HDBSCAN_v2
12572.0,0.5676479779556756,-0.404846541173663,0,0
12573.0,-2.570588324683976,-1.1943829187648969,0,0
12574.0,-2.55715487967015,-1.2857947749574077,0,0
12576.0,-1.1076285832466977,0.3249436734002756,0,0
12577.0,12.360007219453886,-2.097620609931867,0,0
12579.0,2.097385947879909,-2.031609082278509,0,0
12580.0,-2.569532308942991,-0.8919563649852761,0,0
12581.0,-2.559360424642873,-1.0779782250519174,0,0
12582.0,-2.5425566058641325,-0.9712289988948272,0,0
12583.0,3.002008779128558,8.614665925334869,0,0
12585.0,4.339387807979134,2.268681151166908,0,0
12586.0,8.824096521221422,-5.666370907497633,0,0
12587.0,-2.5467772393338928,-1.2524725796339968,0,0
12588.0,-2.552997245420753,-1.1781763546055393,0,0
12589.0,-2.540588559235507,-0.7176940371418272,0,0
12591.0,-2.57155555618643,-0.9359206271527444,0,0
12592.0,-2.532880283799013,-0.9055846229881844,0,0
12593.0,-2.494835414030071,-0.6045061824222131,0,0
12594.0,-2.4309199689897483,1.1638967264733773,0,0
12596.0,-2.537873621452824,-0.718776138071119,0,0
12597.0,8.426278464265142,8.018876225115003,0,0
12598.0,-0.4684042410254521,2.4539326375832102,0,0
12599.0,-2.5329261660924254,0.1755374510721861,0,0
12600.0,-2.480152313867383,0.7327765742119113,0,0
12601.0,-0.0879692498362079,-1.1966014888650731,0,0
12602.0,-2.555215225403211,-1.1139973803548056,0,0
12603.0,-2.5431513998999624,-0.7733822335806563,0,0
12604.0,-2.5321108289755863,-1.0233689448786087,0,0
12605.0,-2.183511099787537,-1.6739823242838257,0,0
12609.0,-2.530654242625445,-0.3120500904924975,0,0
12610.0,2.7350345006293724,1.9704549611146331,0,0
12611.0,-2.614047531993195,0.4396533829407113,0,0
12612.0,11.467577186233704,-2.3383835323784563,0,0
12613.0,8.646324878750878,7.594341005938723,0,0
12614.0,-2.5662549329974857,-1.095975046688694,0,0
12615.0,-2.5061298747108887,0.5698906149725226,0,0
12616.0,11.086637762738542,-2.393399830601157,0,0
12617.0,-2.581411898667039,-0.7836841155012686,0,0
12618.0,-2.5542619943119944,-1.1707934696971924,0,0
12619.0,1.2822811358407549,3.758160062921469,0,0
12620.0,-2.5354567697127663,0.2124112692801825,0,0
12622.0,-2.554824381688776,-1.258286642644586,0,0
12623.0,-2.564184460577994,-1.0672853260439936,0,0
12624.0,-2.544346088652256,-0.7069904010879069,0,0
12625.0,2.801444426441832,3.280106726281067,0,0
12626.0,14.21862897197612,17.378771583635107,0,-1
12627.0,-2.48644133406028,2.2024244271216067,0,0
12628.0,1.1305668776262148,-0.74081419913671,0,0
12630.0,-2.553844104859205,-0.2281350379462778,0,0
12631.0,-2.573464536417257,-0.6900341865529996,0,0
12633.0,0.314943356224223,1.1541833648524369,0,0
12635.0,-2.679263549222157,0.5528069841702522,0,0
12637.0,-1.25358132579167,3.927951875427114,0,0
12638.0,-2.805354416819594,-0.2380794138097487,0,0
12639.0,-2.568595194626065,-0.940906418263097,0,0
12640.0,-2.5008036359761414,-0.1145533248096332,0,0
12641.0,-2.553081893014168,-1.225604060136854,0,0
12642.0,-2.525532646427536,-0.4144844843052475,0,0
12643.0,-2.442183060299766,0.6707060888763373,0,0
12644.0,-2.577153693008995,-0.6561564672712087,0,0
12645.0,0.0164759481181695,0.9109843831397764,0,0
12646.0,-2.545409331650713,0.0977667873739199,0,0
12647.0,2.079689973403486,4.281028174419851,0,0
12648.0,-2.565790515685052,-0.9941343195930696,0,0
12649.0,2.739485615408797,-1.131431208493497,0,0
12650.0,-2.563632546975289,-0.9189033015414778,0,0
12651.0,-2.774354730405848,-1.209032257133052,0,0
12652.0,-0.9297669303229854,-0.451202272438486,0,0
12653.0,-2.532830581267578,0.5380627611884304,0,0
12654.0,-2.467120509450939,-0.2005448951523273,0,0
12656.0,3.6413556211488656,5.005641597258193,0,0
12657.0,47.73782354645255,7.47168098579977,-1,-1
12658.0,-2.580145596713097,-0.4517960241441736,0,0
12659.0,-2.547428581823028,-1.2462232920369023,0,0
12660.0,-2.5563486312830928,-1.0512743498972852,0,0
12662.0,0.3880991328280383,3.6029596790276175,0,0
12664.0,-2.405322598508386,1.3610109226421367,0,0
12665.0,1.3131651491644103,-3.2991159725336296,0,0
12666.0,8.801142486928244,13.588415334822187,0,0
12667.0,-2.5773353110134205,-0.5881179125570773,0,0
12668.0,3.345830639224617,4.533321734622054,0,0
12669.0,-2.5699174442103128,0.3495958215022953,0,0
12670.0,-1.3873576749272574,1.4470207675488256,0,0
12672.0,-2.5575275091495904,-1.2369178369123834,0,0
12673.0,-2.647550609110646,-0.5296440841825315,0,0
12674.0,3.5855253929300632,2.0719798438049435,0,0
12676.0,-2.488525320928891,-0.1612486879622906,0,0
12679.0,7.664317230900947,0.0643938510015632,0,0
12680.0,-2.5489507685869928,-0.2017002727807151,0,0
12683.0,14.849846115146306,20.597017690342117,-1,-1
12684.0,-2.460737651218064,0.8743481826683354,0,0
12685.0,-2.457963755852866,1.6794071641603336,0,0
12686.0,-2.555336048633509,-1.3972260929786209,0,0
12689.0,-2.550900439297805,-0.1340638523810464,0,0
12690.0,-2.5583421499408723,-1.039022811815025,0,0
12691.0,-2.5439662072110294,-0.3617263611975537,0,0
12693.0,3.096353260960921,-0.9769449813435804,0,0
12694.0,-2.540139345435924,-0.5081444396342126,0,0
12695.0,-2.5128980551942544,-0.6846462318465188,0,0
12697.0,1.6315444258927505,-0.6322495565223484,0,0
12700.0,-2.552021226593589,2.600553833924946,0,0
12701.0,-2.5465171114945564,-0.3894554660090071,0,0
12702.0,-2.7712506265162933,-0.9948580732850716,0,0
12703.0,2.309597184695217,-2.64825092557961,0,0
12704.0,-2.433379816464815,0.7363022541027063,0,0
12707.0,-2.58094973840631,-0.6538636443840876,0,0
12708.0,7.658145288162771,5.7193167126591975,0,0
12710.0,0.5503109146260523,0.1746585617188547,0,0
12712.0,7.885065793213499,8.535340461770188,0,0
12713.0,-2.584214322900124,-0.1448781742132521,0,0
12714.0,-2.4806533356732245,2.4178913314883426,0,0
12715.0,-2.563727096630548,-0.9873181747864688,0,0
12716.0,-2.552045315945944,-0.1716323630414822,0,0
12717.0,-2.5512612173397047,-0.4736237920346074,0,0
12718.0,-2.5624813679215714,-1.0245017218408576,0,0
12719.0,6.914783955467447,-2.176169141193998,0,0
12720.0,1.6800530782847058,8.033893598102248,0,0
12721.0,0.3414996157792873,2.281476201811365,0,0
12722.0,10.81054011678138,0.2087854152115718,0,0
12723.0,-2.4693694732572697,-0.0047968612327377,0,0
12724.0,-2.623464849428291,-0.2363097730513593,0,0
12725.0,-2.5715840287673792,-1.012241840476115,0,0
12726.0,-2.4771499869670666,1.3921656250897514,0,0
12727.0,-1.108736959262107,2.5095473854861643,0,0
12728.0,-2.5693524433726886,-0.4585039369152184,0,0
12729.0,-2.569461346008877,-0.7933494591797722,0,0
12732.0,-2.5574065380188764,-1.1511248658002902,0,0
12733.0,-2.567304268370936,-0.9602849499463332,0,0
12734.0,-2.550415716468224,-1.3683420797939176,0,0
12735.0,-2.4857950878260127,0.0273713843175655,0,0
12736.0,-2.551801657252025,-1.275707099213876,0,0
12738.0,-2.5581747742456327,-1.2883774488908335,0,0
12739.0,-2.583541673285991,-0.067753191832786,0,0
12740.0,-2.574018336969583,-0.6758731224617479,0,0
12743.0,-2.522028203274284,0.2023018507356716,0,0
12747.0,-2.4163058820540395,1.55730151948179,0,0
12749.0,15.510106791645594,13.81990654457019,0,-1
12750.0,-2.5583584141702223,-1.037034853415267,0,0
12752.0,-2.5527840813517204,2.307856824601341,0,0
12754.0,-2.528576425149877,0.1241966721832071,0,0
12755.0,55.52960156377996,-3.874629645875993,-1,-1
12756.0,-2.548088348020173,-1.2068584395874211,0,0
12757.0,-1.093168710049065,3.5784988658395447,0,0
12758.0,-2.5480210511255077,1.6238875957679646,0,0
12759.0,-2.5323311936613777,0.0828377893873196,0,0
12762.0,-2.552817117369704,0.5258436882184793,0,0
12763.0,-2.750889624222028,-0.6357053077291849,0,0
12764.0,-2.589419032622993,0.4882082412657821,0,0
12766.0,-2.4471168349006978,3.31400208657826,0,0
12769.0,-2.5790940862458727,-0.0446055076989765,0,0
12770.0,-2.5659359248274822,0.3776417699657312,0,0
12772.0,-2.601278636802656,-0.122464618180741,0,0
12775.0,2.552456378435969,0.6838792218212769,0,0
12778.0,-2.5193603435492187,-0.0409815327037974,0,0
12779.0,6.97205516516285,7.915384169208186,0,0
12781.0,20.693808404210056,-1.9123703257142184,-1,-1
12782.0,3.9710678332480303,2.534321309871381,0,0
12783.0,-2.574148297107251,-0.0180191789743586,0,0
12784.0,-2.5954730969504407,-0.563333353334706,0,0
12785.0,1.207612406907682,-2.3140412167499607,0,0
12787.0,-2.523421073898024,-0.8255870064384742,0,0
12789.0,-2.5446120348790937,-1.3724413965397195,0,0
12790.0,-2.5656377352876256,-1.013695730943593,0,0
12791.0,-2.5480079615322264,-1.318890797526,0,0
12792.0,-2.572390088121648,-0.9484628481682288,0,0
12793.0,-2.6549566519330314,-0.8561299694553552,0,0
12794.0,-2.5495058725458994,-0.3689217533757385,0,0
12795.0,-2.556227982517584,-1.0096889884649771,0,0
12797.0,31.60009362968348,-14.280966852485038,-1,-1
12798.0,-2.51177843436514,-0.2789237707445106,0,0
12802.0,3.1134013463261088,-2.319239337390373,0,0
12808.0,-2.5236783000458063,-0.8168601220010967,0,0
12809.0,-0.3177673885008327,-1.4092762624029764,0,0
12811.0,-2.5449049143739413,-0.93874248545259,0,0
12812.0,-2.5578742653756943,-1.0237574637853757,0,0
12814.0,-2.545146107797949,-1.3207667388175182,0,0
12815.0,-2.5447381743767603,-0.5388823841773593,0,0
12816.0,-2.5415376654870627,-0.935650653961252,0,0
12817.0,-2.5489719285486605,-1.3514803711027494,0,0
12818.0,2.14503037566108,-0.1658562696189928,0,0
12820.0,-2.51463532165772,-0.2379213322175276,0,0
12821.0,-2.552658208131736,-1.335329732823768,0,0
12822.0,2.2287409394158493,0.4685423457249559,0,0
12823.0,-2.4748944926987164,-0.1176281468724804,0,0
12824.0,-2.569011219028866,-0.7925343136548852,0,0
12826.0,-1.4780596925567755,0.6165253122613462,0,0
12827.0,-2.597668488274508,-0.7589795912040533,0,0
12828.0,-2.467292821615203,0.0732848828265445,0,0
12829.0,5.456224198832997,-4.1705427832812205,0,0
12830.0,-2.3982132711666493,2.451859550705339,0,0
12831.0,-2.555495678482698,-1.1821411170539164,0,0
12832.0,-2.543075307459125,-0.8941591363673624,0,0
12833.0,-2.7861359984188114,-0.7311650542985696,0,0
12834.0,-2.5622059543555027,-1.083323331094018,0,0
12836.0,-2.519390656570562,0.7854549417789637,0,0
12837.0,-2.773817417733376,-1.1523020988250543,0,0
12838.0,-2.6837177204594567,-0.2616797402730895,0,0
12839.0,-1.985664283033222,3.5267171260898262,0,0
12840.0,-0.9497841496192344,1.4750182861039844,0,0
12842.0,-2.535797258891185,-0.2940702243669486,0,0
12843.0,0.1729341942293425,1.5310521906775638,0,0
12844.0,-2.5517768624009243,-0.9009729628284796,0,0
12845.0,-2.462903855604923,-0.3124057708348789,0,0
12847.0,-2.622338131069573,0.2750260758249845,0,0
12849.0,-2.5392544386729594,-0.2639834824341136,0,0
12851.0,-2.803566623445671,-0.9557946185013466,0,0
12852.0,2.9851595678219702,-2.8266304724527065,0,0
12853.0,6.225991436275312,3.8944319318407783,0,0
12854.0,2.805933133928323,0.748852670047215,0,0
12855.0,-2.5496740699861498,-1.4952135207906818,0,0
12856.0,-0.3614957849545481,2.245292892118249,0,0
12857.0,-2.542654166759062,-0.4419319537363175,0,0
12863.0,2.6506775258668567,-1.826167375339744,0,0
12864.0,-2.7678209401611915,-1.0485501935937038,0,0
12865.0,0.1744989555993465,0.997268787015941,0,0
12866.0,-2.570926840476223,-0.8405991392062313,0,0
12867.0,1.5642380727794256,5.686382605693202,0,0
12868.0,-2.477939738281352,0.2655389250738232,0,0
12870.0,-1.8137622664972644,-1.1644495596410276,0,0
12871.0,-2.5326284544679867,-0.9696133238222692,0,0
12872.0,-2.559839772905116,-0.7423312220020276,0,0
12873.0,-2.549062900883171,-1.05853422236078,0,0
12875.0,-2.639094836041879,-1.08764469015581,0,0
12876.0,-2.5476286681475275,1.0987970392011808,0,0
12877.0,-2.4645746900500995,1.0244774230432885,0,0
12878.0,0.1364395967059333,-0.3802087895395228,0,0
12879.0,2.923072830014405,-1.284923375260167,0,0
12881.0,-2.5508195023006595,-1.369526929759013,0,0
12882.0,-2.569243947252981,0.7343996575150619,0,0
12883.0,-2.5125634824873444,0.1055350179088167,0,0
12884.0,-2.55119657806731,-1.2257226564569552,0,0
12885.0,-0.3600619457492842,0.3929629834433424,0,0
12886.0,1.4192745816500558,0.7388200418343648,0,0
12888.0,13.247829464606903,-5.720574768580964,0,0
12890.0,-2.61912956493027,-0.5985497598579179,0,0
12891.0,-2.5968421522608103,-0.9642815281033283,0,0
12893.0,-2.567466497102429,-1.0829498323327802,0,0
12895.0,6.935073770985554,-3.582107847100681,0,0
12897.0,-2.5339489733339584,-1.1843452767356628,0,0
12902.0,-2.77389565157402,-1.1701014482925371,0,0
12904.0,-2.5542808422626453,-0.6678080447570364,0,0
12906.0,-2.3834801130214944,2.1476874848526983,0,0
12908.0,44.1451755042869,-19.70955956478456,-1,-1
12909.0,3.742924480888068,2.4629592301104064,0,0
12910.0,-2.424365752668498,1.2240542016084357,0,0
12912.0,-2.495360314692818,0.4645886231388486,0,0
12913.0,-2.4772957953950145,0.6024255830636113,0,0
12915.0,-2.533461743637414,-1.0225449893231788,0,0
12916.0,-0.3979171032703097,2.1403952017194,0,0
12917.0,-2.5442155880796347,-0.7911494679165546,0,0
12919.0,2.425153955018388,0.9123267986846708,0,0
12920.0,-2.569328100383592,-1.0731933324091734,0,0
12922.0,-2.576628129221573,-0.720491124799533,0,0
12923.0,-2.5684317176856077,-1.119704107379924,0,0
12924.0,-1.6976085618301548,-0.3755416050172502,0,0
12925.0,-2.548179370489763,-0.4755839455206921,0,0
12928.0,-2.4878169008613504,0.4439736332001461,0,0
12929.0,11.617001172423368,-7.827575986939292,0,0
12930.0,0.0530376587514984,-1.3886920951350257,0,0
12933.0,-2.000196791516821,-0.3881998741160131,0,0
12935.0,-1.9043245826238249,1.2724423929214224,0,0
12936.0,5.799786539772315,0.9113689692548448,0,0
12937.0,-2.5129095642965718,0.1765490554400088,0,0
12938.0,-2.554148498157637,-1.1691638771351285,0,0
12940.0,4.278459487570384,-0.3430497988892874,0,0
12942.0,-2.613288918901131,-0.5556966684343781,0,0
12943.0,-2.3697784330043845,-1.908697822859352,0,0
12944.0,-2.533471725741771,-0.6937119335027876,0,0
12945.0,-2.568365778043447,-0.8855843228349605,0,0
12947.0,9.207067367818064,3.000573049254552,0,0
12948.0,-1.16043611562439,1.3447951296685487,0,0
12949.0,-0.2451474217228297,4.147585466859481,0,0
12950.0,-2.4774929464685918,0.6781250900718138,0,0
12951.0,1.2783272883798444,0.3537057358292893,0,0
12952.0,-1.6911847365060184,0.3987386136683987,0,0
12953.0,-2.557154598524781,-0.9811212406359568,0,0
12955.0,-0.3250568482071476,4.3240775437749,0,0
12956.0,-2.7824766871717155,-1.206401867470036,0,0
12957.0,1.1246353326423328,4.732069614782232,0,0
12962.0,-2.534881714587073,-1.0167067654882804,0,0
12963.0,-2.4321005594974245,0.7726281720091387,0,0
12965.0,-2.8387225075838978,-0.0122206429864876,0,0
12966.0,-2.550906480367237,-1.1576004589160973,0,0
12968.0,-2.549911611225705,-1.2478519655265357,0,0
12970.0,-2.476482376169562,0.1485553773069619,0,0
12974.0,-2.5516155385621047,-1.3082812623946132,0,2
12976.0,-2.5724537663630787,-0.3058454969704456,0,2
12977.0,-2.5512388505701864,-1.3949630828964057,0,2
12980.0,9.648473632301467,9.4026738838318,0,-1
12981.0,-2.534678398001601,-0.9173578462192292,0,2
12982.0,2.624125002404618,-2.2449335819485383,0,2
12984.0,-2.5473706702882564,-1.2810049144219795,0,2
12985.0,1.1771039953231297,0.8199933417036264,0,2
12987.0,1.5024789600336463,-1.5672297895160534,0,2
12988.0,-2.835468015060878,-0.559575010404637,0,2
12989.0,2.9592721953839263,6.955102970423564,0,2
12990.0,-2.519242394086419,-0.8878920403695212,0,2
12991.0,-2.543353772091152,-0.6954031130811269,0,2
12993.0,-2.5168124352238848,-0.7460009059939126,0,2
12994.0,10.089484861694013,-0.0826114407852635,0,2
12995.0,4.358208764809847,-3.7841978751200487,0,2
12997.0,2.254822154885185,0.513666657406396,0,2
12999.0,-2.50090157886524,-0.514095971359379,0,2
13000.0,-2.5267755430600407,-0.7190053866211719,0,2
13001.0,-0.7854809082255438,6.523775824415239,0,2
13002.0,-2.553581442959158,-1.3488698882400378,0,2
13003.0,-2.526193757027407,-1.104697988638431,0,2
13004.0,1.0678786430349088,7.442215499578374,0,2
13005.0,9.939926313665032,-3.363552461418108,0,2
13006.0,-2.548088494580604,-1.290841069918929,0,2
13008.0,26.16152366439424,-12.174428592441142,-1,-1
13011.0,-2.54931723171029,-1.4951112708483243,0,2
13012.0,39.177498419941855,11.17377269344632,-1,-1
13013.0,-0.3808098157454895,4.116368250779807,0,2
13014.0,6.690214473949448,7.145549060465239,0,2
13015.0,-2.4567891851416195,1.7143412610761437,0,2
13016.0,-2.5003217322616265,-0.1675905677609597,0,2
13017.0,-2.5440518588437886,-1.1668911794456251,0,2
13021.0,0.909817925411018,2.9665780472527383,0,2
13023.0,-2.544777179071894,-0.7137026724477682,0,2
13026.0,3.3964105289225337,0.1876698401571833,0,2
13027.0,-2.449509418403451,0.8612060915646892,0,2
13028.0,-1.847608716733145,-0.4184680700485073,0,2
13029.0,-2.589843252094832,-0.614562608240424,0,2
13030.0,-2.5548477668490195,-0.4388444040053497,0,2
13032.0,0.0146664708250217,-0.27989927378964,0,2
13033.0,-2.5588418476963457,-1.2789765077906217,0,2
13034.0,-2.755395501439001,-0.4180890395869625,0,2
13035.0,3.954294651612343,-0.3911358597958453,0,2
13037.0,-2.600932727597658,-0.4288373361127879,0,2
13038.0,-2.521229897898018,-0.5639587495559901,0,2
13040.0,-2.654166961020477,-0.4987362446147928,0,2
13043.0,8.773242904629692,-3.255799439049884,0,2
13044.0,-2.5839408367209704,-0.5728667557626769,0,2
13045.0,-2.56265090161312,-0.9273558671416782,0,2
13046.0,-2.5359501986725594,-0.7228269989436141,0,2
13047.0,10.684926601957113,9.165979516185187,0,-1
13048.0,1.031358716305831,1.5367523135704122,0,2
13049.0,-2.527306954404797,-0.7365459271083173,0,2
13052.0,-2.563114529877492,-0.9363142235638232,0,2
13055.0,-0.4535048377794881,0.5850401435670297,0,2
13058.0,-2.5242239344006694,-1.0320054521982092,0,2
13059.0,-2.554097555450595,-1.2833907146455292,0,2
13060.0,-2.560143498833056,-1.0761408132263937,0,2
13061.0,-2.551994178806553,-1.0780939360344133,0,2
