Fecha,Ventas,NumTransacc,NumPedidos,NumClientes,UnidadesVendidas,EsFinDeSemana,Trimestre,SemanaMes,DiaAnio,SemanaAnio,Ventas_Lag1,Ventas_Lag7,Ventas_Media_7d,Ventas_Media_30d,Es_Navidad,Dias_para_Navidad,DiaSemana_sin,DiaSemana_cos,Mes_sin,Mes_cos,Prod_20724,Prod_20725,Prod_21212,Prod_21977,Prod_22086,Prod_22178,Prod_22197,Prod_22492,Prod_22834,Prod_23084,Prod_23203,Prod_23307,Prod_47566,Prod_71459,Prod_84077,Prod_84755,Prod_84879,Prod_85099B,Prod_85123A,Prod_Otros,Prod_Sin_Actividad
2010-12-26,-1.3913420844421112,-1.4171660162999016,-1.5665533943021992,-1.5524513717884811,-1.4217277326409208,1,1.3245226204765927,1.0312886585352237,1.665813423598047,1.6120934817236947,-1.3880795418002012,-0.9752934683499607,-1.3254309314739403,-0.12205920651651013,0,-0.2692090118827599,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-12-27,-1.3913420844421112,-1.4171660162999016,-1.5665533943021992,-1.5524513717884811,-1.4217277326409208,0,1.3245226204765927,1.0312886585352237,1.675271244242547,1.6783909164830622,-1.3880795418002012,-0.08190746267119359,-1.652998109048865,-0.26356782303413423,0,-0.2692090118827599,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-12-28,-1.3913420844421112,-1.4171660162999016,-1.5665533943021992,-1.5524513717884811,-1.4217277326409208,0,1.3245226204765927,1.0312886585352237,1.6847290648870472,1.6783909164830622,-1.3880795418002012,0.8197094092478091,-2.2034304236040776,-0.3915994284548417,0,-0.2692090118827599,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-12-29,-1.3913420844421112,-1.4171660162999016,-1.5665533943021992,-1.5524513717884811,-1.4217277326409208,0,1.3245226204765927,1.8214409292709797,1.6941868855315472,1.6783909164830622,-1.3880795418002012,-1.1373067258373182,-2.2701199394136578,-0.5079917970191212,0,-0.2692090118827599,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-12-30,-1.3913420844421112,-1.4171660162999016,-1.5665533943021992,-1.5524513717884811,-1.4217277326409208,0,1.3245226204765927,1.8214409292709797,1.7036447061760471,1.6783909164830622,-1.3880795418002012,-0.7431576258569446,-2.4342367504454536,-0.614263090056072,0,-0.2692090118827599,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-12-31,-1.3913420844421112,-1.4171660162999016,-1.5665533943021992,-1.5524513717884811,-1.4217277326409208,0,1.3245226204765927,1.8214409292709797,1.7131025268205473,1.6783909164830622,-1.3880795418002012,-1.4071039379483574,-2.4342367504454536,-0.7116784420066101,0,-0.2692090118827599,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-01-01,-1.3913420844421112,-1.4171660162999016,-1.5665533943021992,-1.5524513717884811,-1.4217277326409208,1,-1.356174815451217,-1.3391681536720441,-1.729544187777471,1.6783909164830622,-1.3880795418002012,-1.4071039379483574,-2.4342367504454536,-0.8013005658011054,0,-0.2692090118827599,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-01-02,-1.3913420844421112,-1.4171660162999016,-1.5665533943021992,-1.5524513717884811,-1.4217277326409208,1,-1.356174815451217,-1.3391681536720441,-1.720086367132971,1.6783909164830622,-1.3880795418002012,-1.4071039379483574,-2.4342367504454536,-0.8840286800729474,0,-0.2692090118827599,-0.7818314824680299,0.6234898018587334,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-01-03,-1.3913420844421112,-1.4171660162999016,-1.5665533943021992,-1.5524513717884811,-1.4217277326409208,0,-1.356174815451217,-1.3391681536720441,-1.710628546488471,-1.7027782562446823,-1.3880795418002012,-1.4071039379483574,-2.4342367504454536,-0.9606287858802083,0,-0.2692090118827599,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-01-04,-0.5279154254410133,-0.24389385841045472,-0.48648746279248484,-0.35756559476055944,-0.45475430541698664,0,-1.356174815451217,-1.3391681536720441,-1.701170725843971,-1.7027782562446823,-1.3880795418002012,-1.4071039379483574,-2.2176565552402336,-0.96485181606426,0,-0.2692090118827599,0.7818314824680298,0.6234898018587336,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-01-05,0.24409473993157876,0.28258760069506395,0.08354733439319774,0.029015097807297573,0.5502325353039811,0,-1.356174815451217,-1.3391681536720441,-1.6917129051994708,-1.7027782562446823,-0.5296205196459483,-1.4071039379483574,-1.807426893026145,-0.9110245151187784,0,-0.2692090118827599,0.9749279121818236,-0.22252093395631434,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-01-06,0.7590373793712766,0.38850086297605696,-0.06646182276092927,0.029015097807297573,0.9078359236727319,0,-1.356174815451217,-1.3391681536720441,-1.6822550845549709,-1.7027782562446823,0.23794796431263643,-1.4071039379483574,-1.2680300615954307,-0.8235437087936286,0,-0.2692090118827599,0.43388373911755823,-0.900968867902419,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-01-07,0.03339241969328638,0.3874725788762415,0.023543671531546934,0.029015097807297573,0.3542728110153215,0,-1.356174815451217,-1.3391681536720441,-1.6727972639104707,-1.7027782562446823,0.749927934018866,-1.4071039379483574,-0.9106525428398226,-0.8995463582373229,0,-0.2692090118827599,-0.433883739117558,-0.9009688679024191,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-01-08,-1.3913420844421112,-1.4171660162999016,-1.5665533943021992,-1.5524513717884811,-1.4217277326409208,1,-1.356174815451217,-0.5490158829362881,-1.6633394432659707,-1.7027782562446823,0.02845789829283477,-1.4071039379483574,-0.9106525428398226,-1.0889799386016716,0,-0.2692090118827599,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-01-09,-0.49500335836526793,-0.3169020294973528,-0.12646548562258006,0.13444619578034947,-0.4997002563298927,1,-1.356174815451217,-0.5490158829362881,-1.6538816226214708,-1.7027782562446823,-1.3880795418002012,-1.4071039379483574,-0.6858167513571851,-1.2459133306443055,0,-0.2692090118827599,-0.7818314824680299,0.6234898018587334,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-01-10,-0.04758290425306367,0.5797617055417337,-0.39648196850000866,-0.4278529934092607,0.018622457796833174,0,-1.356174815451217,-0.5490158829362881,-1.6444238019769706,-1.6364808214853148,-0.4968978087771336,-1.4071039379483574,-0.34875091893217547,-1.1487291688511747,0,-0.2692090118827599,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-01-11,0.39533925682573917,0.0028943255452571516,0.17355282868567393,0.09930249645599884,0.16489899727174065,0,-1.356174815451217,-0.5490158829362881,-1.6349659813324706,-1.6364808214853148,-0.05205154242101646,-0.5309132480702495,-0.11716358348807371,-1.0927490826381907,0,-0.2692090118827599,0.7818314824680298,0.6234898018587336,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-01-12,-0.053289251507511695,0.39775541987439617,-0.21647097991505626,-0.07641600016575434,-0.20576066989690325,0,-1.356174815451217,-0.5490158829362881,-1.6255081606879704,-1.6364808214853148,0.3883223113699332,0.2525095387282104,-0.1917587818704114,-1.147468149959176,0,-0.2692090118827599,0.9749279121818236,-0.22252093395631434,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-13,-0.27459002440115593,0.04813882593713766,-0.24647281134588167,-0.11155969949010497,-0.3059358355562593,0,-1.356174815451217,-0.5490158829362881,-1.6160503400434705,-1.6364808214853148,-0.057725058791003626,0.7750645719724978,-0.4510317873361991,-1.2423770264420586,0,-0.2692090118827599,0.43388373911755823,-0.900968867902419,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-01-14,0.9135473327627881,0.0985247468280955,-0.15646731705340547,-0.2521344967875075,0.7186931945096802,0,-1.356174815451217,-0.5490158829362881,-1.6065925193989705,-1.6364808214853148,-0.2777526003543418,0.03869240741321277,-0.23025551074548065,-1.1921930420863023,0,-0.2692090118827599,-0.433883739117558,-0.9009688679024191,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-15,-1.3913420844421112,-1.4171660162999016,-1.5665533943021992,-1.5524513717884811,-1.4217277326409208,1,-1.356174815451217,0.2411363877994678,-1.5971346987544703,-1.6364808214853148,0.9035489302190859,-1.4071039379483574,-0.23025551074548065,-1.3601401257936783,0,-0.2692090118827599,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-01-16,-1.025996725219603,-0.7981389882109909,-0.8165076085315642,-0.779289986652767,-1.0295771994830725,1,-1.356174815451217,0.2411363877994678,-1.5876768781099704,-1.6364808214853148,-1.3880795418002012,-0.4975146421136373,-0.3634488119333728,-1.5005922901082884,0,-0.2692090118827599,-0.7818314824680299,0.6234898018587334,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-17,0.2288479704837775,1.1864493244328587,-0.06646182276092927,0.029015097807297573,0.06761238886899808,0,-1.356174815451217,0.2411363877994678,-1.5782190574654702,-1.5701833867259471,-1.0248361596818019,-0.043479974238447024,-0.29410945092670937,-1.3834159278888412,0,-0.2692090118827599,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-01-18,-0.40271333930101305,0.028601428040643806,-0.36648013706918325,-0.49814039205796196,-0.49322988807507845,0,-1.356174815451217,0.2411363877994678,-1.5687612368209702,-1.5701833867259471,0.2227889155912161,0.4059899023656819,-0.4942913485451207,-1.3426904383566278,0,-0.2692090118827599,0.7818314824680298,0.6234898018587336,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-01-19,-0.1305206357572881,0.011120598343780881,-0.5164892942233102,-0.39270929408491007,0.1352046286737539,0,-1.356174815451217,0.2411363877994678,-1.55930341617647,-1.5701833867259471,-0.4051387708848407,-0.049270678388517175,-0.5136639126215381,-1.3459500210346789,0,-0.2692090118827599,0.9749279121818236,-0.22252093395631434,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-01-20,-0.23912029420744108,0.08824190582994083,-0.4264837999308341,-0.49814039205796196,-0.2927640144661018,0,-1.356174815451217,0.2411363877994678,-1.54984559553197,-1.5701833867259471,-0.13451210018185572,-0.2738429392179041,-0.504766757305395,-1.4213211766475053,0,-0.2692090118827599,0.43388373911755823,-0.900968867902419,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-01-21,0.4202413860242294,0.14788238361923786,-0.4264837999308341,-0.4629966927336113,0.2536354761949073,0,-1.356174815451217,0.2411363877994678,-1.5403877748874701,-1.5701833867259471,-0.24248694162034046,0.9318586450345512,-0.6285066223266315,-1.3095309309250904,0,-0.2692090118827599,-0.433883739117558,-0.9009688679024191,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-01-22,-1.3913420844421112,-1.4171660162999016,-1.5665533943021992,-1.5524513717884811,-1.4217277326409208,1,-1.356174815451217,1.0312886585352237,-1.53092995424297,-1.5701833867259471,0.4130811687186587,-1.4071039379483574,-0.6285066223266315,-1.3568497428068467,0,-0.2692090118827599,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-01-23,-0.7928930750566344,-0.5523790883550945,-0.7565039456699134,-0.6035714900310138,-0.8391635051271108,1,-1.356174815451217,1.0312886585352237,-1.52147213359847,-1.5701833867259471,-1.3880795418002012,-1.0363576805751211,-0.570035374619557,-1.3135683526511532,0,-0.2692090118827599,-0.7818314824680299,0.6234898018587334,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-01-24,0.043313950629383376,0.07178936023289338,-0.006458159899278464,-0.07641600016575434,-0.08917849901998252,0,-1.356174815451217,1.0312886585352237,-1.5120143129539698,-1.5038859519665797,-0.7930736474946092,0.2370373763834241,-0.6165743525609625,-1.2098102937032214,0,-0.2692090118827599,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-01-25,0.1937278924381672,0.19724002041038025,0.4135674801322771,0.4155957903751546,0.325271696158922,0,-1.356174815451217,1.0312886585352237,-1.5025564923094699,-1.5038859519665797,0.03832234671689504,-0.40386030027720987,-0.4669642414393542,-1.0951739069476005,0,-0.2692090118827599,0.7818314824680298,0.6234898018587336,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-01-26,-0.3184417271971852,-0.1472351530278009,0.11354916582402313,0.16958989510470013,-0.3664799956548782,0,-1.356174815451217,1.0312886585352237,-1.49309867166497,-1.5038859519665797,0.18787089731749806,-0.12764377370658378,-0.5141019875848308,-1.0175789602907674,0,-0.2692090118827599,0.9749279121818236,-0.22252093395631434,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-01-27,-0.05602899991368111,0.08721362173012537,-0.006458159899278464,0.20473359442905076,-0.12638311648516434,0,-1.356174815451217,1.0312886585352237,-1.4836408510204697,-1.5038859519665797,-0.3213520068698063,-0.23784886022551352,-0.46817573797795087,-0.9210056421214817,0,-0.2692090118827599,0.43388373911755823,-0.900968867902419,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-01-28,-0.3499896669477127,-0.5050780197635831,-0.36648013706918325,-0.2872781961118582,-0.43095259362249144,0,-1.356174815451217,1.0312886585352237,-1.4741830303759698,-1.5038859519665797,-0.060449044335334476,0.43126015958370834,-0.6613789360339114,-0.8456923245884951,0,-0.2692090118827599,-0.433883739117558,-0.9009688679024191,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-29,-1.3913420844421112,-1.4171660162999016,-1.5665533943021992,-1.5524513717884811,-1.4217277326409208,1,-1.356174815451217,1.8214409292709797,-1.4647252097314696,-1.5038859519665797,-0.3527184387802492,-1.4071039379483574,-0.6613789360339114,-0.8456923245884951,0,-0.2692090118827599,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-01-30,-1.0065662286847918,-0.7004519987285217,-0.8465094399623897,-0.779289986652767,-1.0308481646759824,1,-1.356174815451217,1.8214409292709797,-1.4552673890869696,-1.5038859519665797,-1.3880795418002012,-0.799808060615869,-0.7149762773256894,-0.8178643331066067,0,-0.2692090118827599,-0.7818314824680299,0.6234898018587334,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-01-31,-0.13456946244805684,0.07898734893160164,0.29356015440897554,0.20473359442905076,-0.05416918506982694,0,-1.356174815451217,1.8214409292709797,-1.4458095684424697,-1.437588517207212,-1.0055174545186523,0.04876060827882302,-0.7595961925512089,-0.7269712656331146,0,-0.2692090118827599,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-02-01,0.2429871048395727,0.13348640622182134,0.32356198583980095,0.4507394896995052,0.3142951785837907,0,-1.356174815451217,-1.3391681536720441,-1.4363517477979695,-1.437588517207212,-0.13853763236295663,0.20139811844464744,-0.7472401114337992,-0.6087723244120824,0,-0.2692090118827599,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-02,-0.19943840500463864,-0.01252993595197484,0.29356015440897554,0.3453083917264533,-0.31021090029604725,0,-1.356174815451217,-1.3391681536720441,-1.4268939271534695,-1.437588517207212,0.23684670188568366,-0.31834290146094363,-0.7173895590077841,-0.522570747721843,0,-0.2692090118827599,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-03,-0.26963682061451094,-0.4238435758781613,-0.21647097991505626,-0.0412723008414037,-0.3323950200268389,0,-1.356174815451217,-1.3391681536720441,-1.4174361065089693,-1.437588517207212,-0.20303335810268366,-0.052050928478167204,-0.7709705123203324,-0.5038913667068373,0,-0.2692090118827599,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-02-04,-0.10023882394098724,-0.19967764211838968,-0.006458159899278464,-0.11155969949010497,-0.3388653882816532,0,-1.356174815451217,-1.3391681536720441,-1.4079782858644694,-1.437588517207212,-0.2728278943183557,-0.35035721420665716,-0.7083235164612479,-0.5287944663660251,0,-0.2692090118827599,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-05,-1.3913420844421112,-1.4171660162999016,-1.5665533943021992,-1.5524513717884811,-1.4217277326409208,1,-1.356174815451217,-1.3391681536720441,-1.3985204652199692,-1.437588517207212,-0.10440451166825193,-1.4071039379483574,-0.7083235164612479,-0.6843155067495158,0,-0.2692090118827599,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-02-06,-1.1847478744767919,-1.1364444570502794,-1.2365332485631197,-1.1658706792206242,-1.1915674904339573,1,-1.356174815451217,-1.3391681536720441,-1.3890626445754692,-1.437588517207212,-1.3880795418002012,-1.016639943132075,-0.7530182397771393,-0.7724145837126231,0,-0.2692090118827599,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
